lossy_count memory usage (k=2000)
\begin{tabular}{lllrrr}
\hline
 Word                     & isNewWord   & Word Count   &   Delta &   Memory Usage &   \#Buckets \\
 lasttier                 & True        & 3            &       2 &         279080 &       2068 \\
 muß                      & False       & 13           &       2 &         279080 &       2068 \\
 plagen                   & True        & 3            &       2 &         279136 &       2069 \\
 sollt                    & False       & 3            &       2 &         279136 &       2069 \\
 last                     & True        & 3            &       2 &         279192 &       2070 \\
 nacht                    & False       & 37           &       2 &         279192 &       2070 \\
 schon                    & False       & 25           &       2 &         279224 &       2070 \\
 tragen                   & True        & 3            &       2 &         279280 &       2071 \\
 mahlzeit                 & True        & 3            &       2 &         279344 &       2072 \\
 erst                     & False       & 4            &       2 &         279344 &       2072 \\
 eilt                     & False       & 4            &       2 &         279344 &       2072 \\
 zelle                    & False       & 5            &       2 &         279344 &       2072 \\
 julia                    & False       & 61           &       2 &         279344 &       2072 \\
 hohem                    & True        & 3            &       2 &         279400 &       2073 \\
 glücke                   & True        & 3            &       2 &         279480 &       2074 \\
 treue                    & True        & 3            &       2 &         279536 &       2075 \\
 pflegerin                & True        & 3            &       2 &         279600 &       2076 \\
 beide                    & False       & 7            &       2 &         279600 &       2076 \\
 ab                       & False       & 25           &       2 &         279568 &       2076 \\
 sechste                  & True        & 3            &       2 &         279624 &       2077 \\
 szene                    & False       & 15           &       2 &         279624 &       2077 \\
 bruder                   & False       & 5            &       2 &         279624 &       2077 \\
 lorenzos                 & False       & 4            &       2 &         279624 &       2077 \\
 zelle                    & False       & 6            &       2 &         279624 &       2077 \\
 lorenzo                  & False       & 13           &       2 &         279624 &       2077 \\
 romeo                    & False       & 142          &       2 &         279624 &       2077 \\
 lorenzo                  & False       & 14           &       2 &         279624 &       2077 \\
 himmel                   & False       & 3            &       2 &         279624 &       2077 \\
 lächle                   & True        & 3            &       2 &         279704 &       2078 \\
 heilgen                  & False       & 3            &       2 &         279704 &       2078 \\
 bund                     & False       & 4            &       2 &         279704 &       2078 \\
 künftge                  & True        & 3            &       2 &         279784 &       2079 \\
 tag                      & False       & 6            &       2 &         279784 &       2079 \\
 kummer                   & True        & 3            &       2 &         279840 &       2080 \\
 schelten                 & True        & 3            &       2 &         279904 &       2081 \\
 romeo                    & False       & 143          &       2 &         279904 &       2081 \\
 amen                     & True        & 3            &       2 &         279960 &       2082 \\
 seis                     & True        & 3            &       2 &         280016 &       2083 \\
 laß                      & False       & 9            &       2 &         280016 &       2083 \\
 kummer                   & False       & 4            &       2 &         280016 &       2083 \\
 kommen                   & False       & 11           &       2 &         280016 &       2083 \\
 mag                      & False       & 4            &       2 &         280016 &       2083 \\
 wiegt                    & True        & 3            &       2 &         280072 &       2084 \\
 freuden                  & False       & 4            &       2 &         280072 &       2084 \\
 anblick                  & True        & 3            &       2 &         280128 &       2085 \\
 flüchtge                 & True        & 3            &       2 &         280216 &       2086 \\
 minute                   & False       & 4            &       2 &         280216 &       2086 \\
 gibt                     & False       & 5            &       2 &         280216 &       2086 \\
 füg                      & True        & 3            &       2 &         280296 &       2087 \\
 unsre                    & False       & 4            &       2 &         280296 &       2087 \\
 hände                    & False       & 3            &       2 &         280296 &       2087 \\
 segensspruch             & True        & 3            &       2 &         280360 &       2088 \\
 eins                     & False       & 6            &       2 &         280360 &       2088 \\
 tue                      & True        & 3            &       2 &         280416 &       2089 \\
 äußerstes                & True        & 3            &       2 &         280504 &       2090 \\
 liebeswürger             & True        & 3            &       2 &         280592 &       2091 \\
 tod                      & False       & 6            &       2 &         280592 &       2091 \\
 genug                    & True        & 3            &       2 &         280648 &       2092 \\
 nennen                   & True        & 3            &       2 &         280704 &       2093 \\
 darf                     & False       & 4            &       2 &         280704 &       2093 \\
 lorenzo                  & False       & 15           &       2 &         280704 &       2093 \\
 wilde                    & True        & 3            &       2 &         280760 &       2094 \\
 freude                   & False       & 4            &       2 &         280760 &       2094 \\
 nimmt                    & False       & 3            &       2 &         280760 &       2094 \\
 wildes                   & False       & 4            &       2 &         280760 &       2094 \\
 ende                     & True        & 3            &       2 &         280816 &       2095 \\
 stirbt                   & False       & 3            &       2 &         280816 &       2095 \\
 höchsten                 & False       & 4            &       2 &         280816 &       2095 \\
 sieg                     & False       & 4            &       2 &         280816 &       2095 \\
 feur                     & True        & 3            &       2 &         280872 &       2096 \\
 pulver                   & True        & 3            &       2 &         280928 &       2097 \\
 kusse                    & True        & 3            &       2 &         280984 &       2098 \\
 verzehrt                 & False       & 3            &       2 &         280984 &       2098 \\
 süßigkeit                & True        & 3            &       2 &         281072 &       2099 \\
 honigs                   & True        & 3            &       2 &         281128 &       2100 \\
 widert                   & True        & 3            &       2 &         281184 &       2101 \\
 übermaß                  & True        & 3            &       2 &         281264 &       2102 \\
 geschmack                & True        & 3            &       2 &         281328 &       2103 \\
 erstickt                 & True        & 3            &       2 &         281392 &       2104 \\
 unsre                    & False       & 5            &       2 &         281392 &       2104 \\
 lust                     & False       & 6            &       2 &         281392 &       2104 \\
 drum                     & False       & 7            &       2 &         281392 &       2104 \\
 liebe                    & False       & 36           &       2 &         281392 &       2104 \\
 mäßig                    & True        & 3            &       2 &         281472 &       2105 \\
 lieb                     & False       & 16           &       2 &         281472 &       2105 \\
 stet                     & True        & 3            &       2 &         281528 &       2106 \\
 hastig                   & False       & 4            &       2 &         281528 &       2106 \\
 träge                    & True        & 3            &       2 &         281608 &       2107 \\
 kommt                    & False       & 22           &       2 &         281576 &       2107 \\
 gleich                   & False       & 13           &       2 &         281576 &       2107 \\
 spät                     & False       & 5            &       2 &         281576 &       2107 \\
 julia                    & False       & 62           &       2 &         281576 &       2107 \\
 tritt                    & False       & 14           &       2 &         281576 &       2107 \\
 kommt                    & False       & 23           &       2 &         281576 &       2107 \\
 fräulein                 & False       & 16           &       2 &         281576 &       2107 \\
 sieh                     & False       & 5            &       2 &         281576 &       2107 \\
 leichtem                 & True        & 3            &       2 &         281640 &       2108 \\
 tritt                    & False       & 15           &       2 &         281640 &       2108 \\
 blume                    & False       & 6            &       2 &         281640 &       2108 \\
 biegt                    & True        & 3            &       2 &         281696 &       2109 \\
 sieh                     & False       & 6            &       2 &         281696 &       2109 \\
 macht                    & False       & 7            &       2 &         281696 &       2109 \\
 lieb                     & False       & 17           &       2 &         281728 &       2109 \\
 wonne                    & True        & 3            &       2 &         281784 &       2110 \\
 siegt                    & True        & 3            &       2 &         281840 &       2111 \\
 julia                    & False       & 63           &       2 &         281840 &       2111 \\
 tritt                    & False       & 16           &       2 &         281840 &       2111 \\
 julia                    & False       & 64           &       2 &         281840 &       2111 \\
 ehrwürdger               & False       & 4            &       2 &         281840 &       2111 \\
 herr                     & False       & 27           &       2 &         281840 &       2111 \\
 sag                      & False       & 13           &       2 &         281840 &       2111 \\
 guten                    & False       & 9            &       2 &         281840 &       2111 \\
 abend                    & False       & 7            &       2 &         281840 &       2111 \\
 lorenzo                  & False       & 16           &       2 &         281840 &       2111 \\
 dankt                    & True        & 3            &       2 &         281896 &       2112 \\
 romeo                    & False       & 144          &       2 &         281896 &       2112 \\
 kind                     & False       & 12           &       2 &         281896 &       2112 \\
 julia                    & False       & 65           &       2 &         281896 &       2112 \\
 gilt                     & False       & 3            &       2 &         281896 &       2112 \\
 wär                      & False       & 10           &       2 &         281896 &       2112 \\
 dank                     & False       & 4            &       2 &         281896 &       2112 \\
 zuviel                   & True        & 3            &       2 &         281952 &       2113 \\
 romeo                    & False       & 145          &       2 &         281952 &       2113 \\
 ach                      & False       & 13           &       2 &         281952 &       2113 \\
 julia                    & False       & 66           &       2 &         281952 &       2113 \\
 freude                   & False       & 5            &       2 &         281952 &       2113 \\
 maß                      & False       & 4            &       2 &         281952 &       2113 \\
 gehäuft                  & True        & 3            &       2 &         282032 &       2114 \\
 meins                    & True        & 3            &       2 &         282088 &       2115 \\
 weißt                    & False       & 4            &       2 &         282088 &       2115 \\
 mehr                     & False       & 19           &       2 &         282088 &       2115 \\
 kunst                    & False       & 4            &       2 &         282088 &       2115 \\
 schmuck                  & True        & 3            &       2 &         282144 &       2116 \\
 leihn                    & True        & 3            &       2 &         282200 &       2117 \\
 würze                    & True        & 3            &       2 &         282280 &       2118 \\
 rings                    & True        & 3            &       2 &         282336 &       2119 \\
 luft                     & False       & 4            &       2 &         282336 &       2119 \\
 hauch                    & False       & 3            &       2 &         282336 &       2119 \\
 laß                      & False       & 10           &       2 &         282336 &       2119 \\
 gesanges                 & True        & 3            &       2 &         282400 &       2120 \\
 mund                     & False       & 5            &       2 &         282400 &       2120 \\
 seligkeit                & True        & 3            &       2 &         282464 &       2121 \\
 verkünden                & True        & 3            &       2 &         282552 &       2122 \\
 beide                    & False       & 8            &       2 &         282552 &       2122 \\
 teuern                   & True        & 3            &       2 &         282608 &       2123 \\
 näh                      & False       & 3            &       2 &         282608 &       2123 \\
 finden                   & False       & 5            &       2 &         282608 &       2123 \\
 julia                    & False       & 67           &       2 &         282608 &       2123 \\
 gefühl                   & True        & 3            &       2 &         282688 &       2124 \\
 inhalt                   & True        & 3            &       2 &         282744 &       2125 \\
 reicher                  & True        & 3            &       2 &         282800 &       2126 \\
 worten                   & True        & 3            &       2 &         282856 &       2127 \\
 stolz                    & True        & 3            &       2 &         282912 &       2128 \\
 wert                     & False       & 3            &       2 &         282912 &       2128 \\
 schmuck                  & False       & 4            &       2 &         282912 &       2128 \\
 bettler                  & True        & 3            &       2 &         282968 &       2129 \\
 wissen                   & False       & 5            &       2 &         282968 &       2129 \\
 guts                     & True        & 3            &       2 &         283024 &       2130 \\
 betrag                   & True        & 3            &       2 &         283080 &       2131 \\
 treue                    & False       & 4            &       2 &         283080 &       2131 \\
 liebe                    & False       & 37           &       2 &         283048 &       2131 \\
 stieg                    & True        & 3            &       2 &         283104 &       2132 \\
 hoch                     & False       & 5            &       2 &         283104 &       2132 \\
 schätzung                & True        & 3            &       2 &         283192 &       2133 \\
 schätz                   & True        & 3            &       2 &         283272 &       2134 \\
 erreicht                 & True        & 3            &       2 &         283336 &       2135 \\
 lorenzo                  & False       & 17           &       2 &         283336 &       2135 \\
 kommt                    & False       & 24           &       2 &         283368 &       2135 \\
 kommt                    & False       & 25           &       2 &         283336 &       2135 \\
 schreiten                & True        & 3            &       2 &         283400 &       2136 \\
 gleich                   & False       & 14           &       2 &         283400 &       2136 \\
 sache                    & True        & 3            &       2 &         283456 &       2137 \\
 leide                    & False       & 4            &       2 &         283456 &       2137 \\
 allein                   & False       & 7            &       2 &         283456 &       2137 \\
 bleibt                   & False       & 4            &       2 &         283456 &       2137 \\
 kirch                    & True        & 3            &       2 &         283512 &       2138 \\
 einander                 & True        & 3            &       2 &         283576 &       2139 \\
 einverleibt              & True        & 3            &       2 &         283640 &       2140 \\
 ab                       & False       & 26           &       2 &         283640 &       2140 \\
 dritter                  & True        & 3            &       2 &         283696 &       2141 \\
 akt                      & False       & 3            &       2 &         283696 &       2141 \\
 erste                    & False       & 4            &       2 &         283696 &       2141 \\
 szene                    & False       & 16           &       2 &         283696 &       2141 \\
 öffentlicher             & True        & 3            &       2 &         283784 &       2142 \\
 platz                    & False       & 5            &       2 &         283784 &       2142 \\
 mercutio                 & False       & 54           &       2 &         283784 &       2142 \\
 benvolio                 & False       & 53           &       2 &         283784 &       2142 \\
 page                     & False       & 3            &       2 &         283784 &       2142 \\
 diener                   & False       & 27           &       2 &         283784 &       2142 \\
 benvolio                 & False       & 54           &       2 &         283752 &       2142 \\
 bitt                     & False       & 8            &       2 &         283752 &       2142 \\
 freund                   & False       & 9            &       2 &         283752 &       2142 \\
 laß                      & False       & 11           &       2 &         283752 &       2142 \\
 hause                    & False       & 13           &       2 &         283752 &       2142 \\
 gehn                     & False       & 12           &       2 &         283752 &       2142 \\
 tag                      & False       & 7            &       2 &         283752 &       2142 \\
 heiß                     & False       & 4            &       2 &         283752 &       2142 \\
 capulets                 & False       & 9            &       2 &         283752 &       2142 \\
 draußen                  & True        & 3            &       2 &         283832 &       2143 \\
 treffen                  & False       & 5            &       2 &         283832 &       2143 \\
 gibt                     & False       & 6            &       2 &         283832 &       2143 \\
 sicher                   & False       & 5            &       2 &         283832 &       2143 \\
 zank                     & False       & 4            &       2 &         283832 &       2143 \\
 hitze                    & True        & 3            &       2 &         283888 &       2144 \\
 tobt                     & True        & 3            &       2 &         283944 &       2145 \\
 tolle                    & True        & 3            &       2 &         284000 &       2146 \\
 blut                     & False       & 7            &       2 &         284000 &       2146 \\
 mercutio                 & False       & 55           &       2 &         284032 &       2146 \\
 zeisig                   & True        & 3            &       2 &         284088 &       2147 \\
 sobald                   & False       & 3            &       2 &         284088 &       2147 \\
 schwelle                 & True        & 3            &       2 &         284152 &       2148 \\
 wirtshauses              & True        & 3            &       2 &         284216 &       2149 \\
 betritt                  & True        & 3            &       2 &         284272 &       2150 \\
 degen                    & False       & 3            &       2 &         284272 &       2150 \\
 tisch                    & True        & 3            &       2 &         284328 &       2151 \\
 schlägt                  & False       & 4            &       2 &         284328 &       2151 \\
 ausruft                  & True        & 3            &       2 &         284384 &       2152 \\
 gebe                     & False       & 4            &       2 &         284384 &       2152 \\
 gott                     & False       & 12           &       2 &         284384 &       2152 \\
 nötig                    & True        & 3            &       2 &         284464 &       2153 \\
 habea                    & True        & 3            &       2 &         284520 &       2154 \\
 kommen                   & False       & 12           &       2 &         284520 &       2154 \\
 capulets                 & False       & 10           &       2 &         284520 &       2154 \\
 mercutio                 & False       & 56           &       2 &         284520 &       2154 \\
 sohle                    & False       & 4            &       2 &         284520 &       2154 \\
 kümmerts                 & True        & 3            &       2 &         284608 &       2155 \\
 tybalt                   & False       & 14           &       2 &         284608 &       2155 \\
 andre                    & False       & 8            &       2 &         284608 &       2155 \\
 kommen                   & False       & 13           &       2 &         284608 &       2155 \\
 tybalt                   & False       & 15           &       2 &         284608 &       2155 \\
 leuten                   & True        & 3            &       2 &         284664 &       2156 \\
 schließt                 & False       & 3            &       2 &         284664 &       2156 \\
 reden                    & False       & 5            &       2 &         284664 &       2156 \\
 guten                    & False       & 10           &       2 &         284664 &       2156 \\
 tag                      & False       & 8            &       2 &         284664 &       2156 \\
 herrn                    & False       & 7            &       2 &         284664 &       2156 \\
 wort                     & False       & 14           &       2 &         284664 &       2156 \\
 mercutio                 & False       & 57           &       2 &         284664 &       2156 \\
 wort                     & False       & 15           &       2 &         284664 &       2156 \\
 gebt                     & False       & 4            &       2 &         284664 &       2156 \\
 laßt                     & False       & 12           &       2 &         284664 &       2156 \\
 wort                     & False       & 16           &       2 &         284664 &       2156 \\
 schlag                   & True        & 3            &       2 &         284720 &       2157 \\
 tybalt                   & False       & 16           &       2 &         284720 &       2157 \\
 werdet                   & True        & 3            &       2 &         284776 &       2158 \\
 bereit                   & False       & 3            &       2 &         284776 &       2158 \\
 genug                    & False       & 4            &       2 &         284776 &       2158 \\
 finden                   & False       & 6            &       2 &         284776 &       2158 \\
 anlaß                    & True        & 3            &       2 &         284856 &       2159 \\
 gebt                     & False       & 5            &       2 &         284856 &       2159 \\
 mercutio                 & False       & 58           &       2 &         284824 &       2159 \\
 könntet                  & True        & 3            &       2 &         284904 &       2160 \\
 nehmen                   & False       & 7            &       2 &         284904 &       2160 \\
 gäben                    & True        & 3            &       2 &         284984 &       2161 \\
 tybalt                   & False       & 17           &       2 &         284984 &       2161 \\
 mercutio                 & False       & 59           &       2 &         285016 &       2161 \\
 harmonierst              & True        & 3            &       2 &         285080 &       2162 \\
 romeo                    & False       & 146          &       2 &         285080 &       2162 \\
 mercutio                 & False       & 60           &       2 &         285080 &       2162 \\
 harmonierst              & False       & 4            &       2 &         285080 &       2162 \\
 machst                   & True        & 3            &       2 &         285136 &       2163 \\
 musikanten               & False       & 4            &       2 &         285136 &       2163 \\
 musikanten               & False       & 5            &       2 &         285136 &       2163 \\
 willst                   & False       & 9            &       2 &         285136 &       2163 \\
 sollst                   & True        & 3            &       2 &         285192 &       2164 \\
 dissonanzen              & True        & 3            &       2 &         285256 &       2165 \\
 hören                    & True        & 3            &       2 &         285336 &       2166 \\
 kriegen                  & False       & 4            &       2 &         285336 &       2166 \\
 fiedelbogen              & True        & 3            &       2 &         285400 &       2167 \\
 wart                     & False       & 6            &       2 &         285400 &       2167 \\
 tanzen                   & False       & 5            &       2 &         285400 &       2167 \\
 lehren                   & True        & 3            &       2 &         285456 &       2168 \\
 wetter                   & True        & 3            &       2 &         285512 &       2169 \\
 harmonieren              & True        & 3            &       2 &         285576 &       2170 \\
 benvolio                 & False       & 55           &       2 &         285576 &       2170 \\
 reden                    & False       & 6            &       2 &         285576 &       2170 \\
 öffentlichem             & True        & 3            &       2 &         285664 &       2171 \\
 markt                    & True        & 3            &       2 &         285720 &       2172 \\
 entweder                 & True        & 3            &       2 &         285784 &       2173 \\
 sucht                    & False       & 6            &       2 &         285784 &       2173 \\
 stillern                 & True        & 3            &       2 &         285848 &       2174 \\
 ort                      & False       & 3            &       2 &         285848 &       2174 \\
 besprecht                & True        & 3            &       2 &         285912 &       2175 \\
 kühl                     & True        & 3            &       2 &         285992 &       2176 \\
 zwist                    & True        & 3            &       2 &         286048 &       2177 \\
 geht                     & False       & 12           &       2 &         286048 &       2177 \\
 gafft                    & True        & 3            &       2 &         286104 &       2178 \\
 aug                      & False       & 7            &       2 &         286104 &       2178 \\
 mercutio                 & False       & 61           &       2 &         286104 &       2178 \\
 gaffen                   & True        & 3            &       2 &         286160 &       2179 \\
 volk                     & True        & 3            &       2 &         286216 &       2180 \\
 augen                    & False       & 10           &       2 &         286216 &       2180 \\
 laß                      & False       & 12           &       2 &         286216 &       2180 \\
 weich                    & True        & 3            &       2 &         286272 &       2181 \\
 wank                     & True        & 3            &       2 &         286328 &       2182 \\
 willen                   & True        & 3            &       2 &         286384 &       2183 \\
 romeo                    & False       & 147          &       2 &         286384 &       2183 \\
 tritt                    & False       & 17           &       2 &         286384 &       2183 \\
 tybalt                   & False       & 18           &       2 &         286384 &       2183 \\
 herr                     & False       & 28           &       2 &         286384 &       2183 \\
 zieht                    & False       & 3            &       2 &         286384 &       2183 \\
 frieden                  & False       & 4            &       2 &         286384 &       2183 \\
 kommt                    & False       & 26           &       2 &         286384 &       2183 \\
 gesell                   & False       & 4            &       2 &         286384 &       2183 \\
 romeo                    & False       & 148          &       2 &         286384 &       2183 \\
 tritt                    & False       & 18           &       2 &         286384 &       2183 \\
 mercutio                 & False       & 62           &       2 &         286384 &       2183 \\
 gehängt                  & True        & 3            &       2 &         286464 &       2184 \\
 herr                     & False       & 29           &       2 &         286464 &       2184 \\
 meister                  & False       & 3            &       2 &         286464 &       2184 \\
 seid                     & False       & 12           &       2 &         286464 &       2184 \\
 stellt                   & False       & 3            &       2 &         286464 &       2184 \\
 halten                   & True        & 3            &       2 &         286520 &       2185 \\
 sinn                     & False       & 10           &       2 &         286520 &       2185 \\
 mögen                    & True        & 3            &       2 &         286600 &       2186 \\
 gnaden                   & True        & 3            &       2 &         286656 &       2187 \\
 wohl                     & False       & 28           &       2 &         286656 &       2187 \\
 gesell                   & False       & 5            &       2 &         286656 &       2187 \\
 nennen                   & False       & 4            &       2 &         286656 &       2187 \\
 tybalt                   & False       & 19           &       2 &         286656 &       2187 \\
 hör                      & False       & 6            &       2 &         286656 &       2187 \\
 romeo                    & False       & 149          &       2 &         286656 &       2187 \\
 haß                      & False       & 7            &       2 &         286656 &       2187 \\
 schwur                   & False       & 5            &       2 &         286656 &       2187 \\
 gönnt                    & True        & 3            &       2 &         286736 &       2188 \\
 gruß                     & False       & 5            &       2 &         286736 &       2188 \\
 schurke                  & False       & 4            &       2 &         286736 &       2188 \\
 romeo                    & False       & 150          &       2 &         286736 &       2188 \\
 tybalt                   & False       & 20           &       2 &         286736 &       2188 \\
 ursach                   & True        & 3            &       2 &         286792 &       2189 \\
 lieben                   & False       & 6            &       2 &         286792 &       2189 \\
 mildert                  & True        & 3            &       2 &         286848 &       2190 \\
 wut                      & False       & 3            &       2 &         286848 &       2190 \\
 gruß                     & False       & 6            &       2 &         286848 &       2190 \\
 ziemt                    & True        & 3            &       2 &         286904 &       2191 \\
 schurke                  & False       & 5            &       2 &         286904 &       2191 \\
 drum                     & False       & 8            &       2 &         286904 &       2191 \\
 lebe                     & False       & 4            &       2 &         286904 &       2191 \\
 wohl                     & False       & 29           &       2 &         286904 &       2191 \\
 seh                      & False       & 3            &       2 &         286904 &       2191 \\
 kennst                   & True        & 3            &       2 &         286960 &       2192 \\
 tybalt                   & False       & 21           &       2 &         286992 &       2192 \\
 nein                     & False       & 24           &       2 &         287024 &       2192 \\
 knabe                    & True        & 3            &       2 &         287080 &       2193 \\
 entschuldigt             & True        & 3            &       2 &         287144 &       2194 \\
 hohn                     & False       & 3            &       2 &         287144 &       2194 \\
 angetan                  & True        & 3            &       2 &         287200 &       2195 \\
 kehr                     & True        & 3            &       2 &         287256 &       2196 \\
 zieh                     & True        & 3            &       2 &         287312 &       2197 \\
 romeo                    & False       & 151          &       2 &         287312 &       2197 \\
 schwöre                  & False       & 4            &       2 &         287312 &       2197 \\
 nie                      & False       & 11           &       2 &         287312 &       2197 \\
 tat                      & False       & 6            &       2 &         287312 &       2197 \\
 hohn                     & False       & 4            &       2 &         287312 &       2197 \\
 liebe                    & False       & 38           &       2 &         287344 &       2197 \\
 mehr                     & False       & 20           &       2 &         287344 &       2197 \\
 denken                   & False       & 4            &       2 &         287344 &       2197 \\
 kannst                   & False       & 4            &       2 &         287344 &       2197 \\
 ursach                   & False       & 4            &       2 &         287344 &       2197 \\
 liebe                    & False       & 39           &       2 &         287344 &       2197 \\
 weißt                    & False       & 5            &       2 &         287344 &       2197 \\
 drum                     & False       & 9            &       2 &         287344 &       2197 \\
 guter                    & False       & 7            &       2 &         287344 &       2197 \\
 capulet                  & False       & 50           &       2 &         287344 &       2197 \\
 name                     & False       & 5            &       2 &         287344 &       2197 \\
 wert                     & False       & 4            &       2 &         287344 &       2197 \\
 halte                    & True        & 3            &       2 &         287400 &       2198 \\
 sei                      & False       & 13           &       2 &         287400 &       2198 \\
 zufrieden                & True        & 3            &       2 &         287464 &       2199 \\
 mercutio                 & False       & 63           &       2 &         287464 &       2199 \\
 o                        & False       & 30           &       2 &         287496 &       2199 \\
 zahme                    & True        & 3            &       2 &         287552 &       2200 \\
 schimpfliche             & True        & 3            &       2 &         287616 &       2201 \\
 verhaßte                 & True        & 3            &       2 &         287704 &       2202 \\
 demut                    & True        & 3            &       2 &         287760 &       2203 \\
 kunst                    & False       & 5            &       2 &         287760 &       2203 \\
 raufers                  & True        & 3            &       2 &         287816 &       2204 \\
 trägt                    & True        & 3            &       2 &         287896 &       2205 \\
 sieg                     & False       & 5            &       2 &         287896 &       2205 \\
 davon                    & False       & 5            &       2 &         287896 &       2205 \\
 zieht                    & False       & 4            &       2 &         287896 &       2205 \\
 tybalt                   & False       & 22           &       2 &         287864 &       2205 \\
 ratzenfänger             & True        & 3            &       2 &         287952 &       2206 \\
 willst                   & False       & 10           &       2 &         287952 &       2206 \\
 dran                     & False       & 3            &       2 &         287952 &       2206 \\
 tybalt                   & False       & 23           &       2 &         287952 &       2206 \\
 willst                   & False       & 11           &       2 &         287952 &       2206 \\
 mercutio                 & False       & 64           &       2 &         287952 &       2206 \\
 guter                    & False       & 8            &       2 &         287952 &       2206 \\
 katzenkönig              & True        & 3            &       2 &         288040 &       2207 \\
 eins                     & False       & 7            &       2 &         288040 &       2207 \\
 euern                    & True        & 3            &       2 &         288096 &       2208 \\
 neun                     & False       & 5            &       2 &         288096 &       2208 \\
 leben                    & False       & 6            &       2 &         288096 &       2208 \\
 nebenbei                 & True        & 3            &       2 &         288160 &       2209 \\
 lustig                   & True        & 3            &       2 &         288216 &       2210 \\
 lauft                    & True        & 3            &       2 &         288272 &       2211 \\
 acht                     & True        & 3            &       2 &         288328 &       2212 \\
 ausklopfen               & True        & 3            &       2 &         288392 &       2213 \\
 wollt                    & False       & 7            &       2 &         288392 &       2213 \\
 bald                     & False       & 10           &       2 &         288392 &       2213 \\
 degen                    & False       & 4            &       2 &         288392 &       2213 \\
 ohren                    & False       & 4            &       2 &         288392 &       2213 \\
 scheide                  & True        & 3            &       2 &         288448 &       2214 \\
 ziehn                    & False       & 6            &       2 &         288448 &       2214 \\
 macht                    & False       & 8            &       2 &         288448 &       2214 \\
 habt                     & False       & 9            &       2 &         288448 &       2214 \\
 ohren                    & False       & 5            &       2 &         288448 &       2214 \\
 eh                       & False       & 8            &       2 &         288448 &       2214 \\
 heraus                   & True        & 3            &       3 &         233848 &       1361 \\
 tybalt                   & False       & 24           &       3 &         233848 &       1361 \\
 steh                     & True        & 4            &       3 &         233904 &       1362 \\
 dienst                   & True        & 4            &       3 &         233960 &       1363 \\
 zieht                    & False       & 5            &       3 &         233960 &       1363 \\
 romeo                    & False       & 152          &       3 &         233960 &       1363 \\
 lieber                   & False       & 7            &       3 &         233960 &       1363 \\
 mercutio                 & False       & 65           &       3 &         233960 &       1363 \\
 steck                    & True        & 4            &       3 &         234016 &       1364 \\
 degen                    & False       & 5            &       3 &         234016 &       1364 \\
 mercutio                 & False       & 66           &       3 &         234016 &       1364 \\
 kommt                    & False       & 27           &       3 &         234016 &       1364 \\
 herr                     & False       & 30           &       3 &         234016 &       1364 \\
 laßt                     & False       & 13           &       3 &         234016 &       1364 \\
 finten                   & True        & 4            &       3 &         234072 &       1365 \\
 sehn                     & False       & 9            &       3 &         234072 &       1365 \\
 fechten                  & True        & 4            &       3 &         234128 &       1366 \\
 romeo                    & False       & 153          &       3 &         234128 &       1366 \\
 zieh                     & False       & 4            &       3 &         234128 &       1366 \\
 benvolio                 & False       & 56           &       3 &         234128 &       1366 \\
 schlag                   & False       & 4            &       3 &         234128 &       1366 \\
 degen                    & False       & 6            &       3 &         234128 &       1366 \\
 schämt                   & True        & 4            &       3 &         234208 &       1367 \\
 haltet                   & True        & 4            &       3 &         234264 &       1368 \\
 wüten                    & True        & 4            &       3 &         234344 &       1369 \\
 tybalt                   & False       & 25           &       3 &         234344 &       1369 \\
 mercutio                 & False       & 67           &       3 &         234312 &       1369 \\
 prinz                    & True        & 4            &       3 &         234368 &       1370 \\
 verbot                   & True        & 4            &       3 &         234424 &       1371 \\
 ausdrücklich             & True        & 4            &       3 &         234512 &       1372 \\
 aufruhr                  & True        & 4            &       3 &         234568 &       1373 \\
 veronas                  & True        & 4            &       3 &         234624 &       1374 \\
 gassen                   & True        & 4            &       3 &         234680 &       1375 \\
 halt                     & False       & 5            &       3 &         234680 &       1375 \\
 tybalt                   & False       & 26           &       3 &         234680 &       1375 \\
 freund                   & False       & 10           &       3 &         234680 &       1375 \\
 mercutio                 & False       & 68           &       3 &         234712 &       1375 \\
 tybalt                   & False       & 27           &       3 &         234712 &       1375 \\
 entfernt                 & True        & 4            &       3 &         234776 &       1376 \\
 anhängern                & True        & 4            &       3 &         234864 &       1377 \\
 mercutio                 & False       & 69           &       3 &         234864 &       1377 \\
 verwundet                & True        & 4            &       3 &         234928 &       1378 \\
 teufel                   & False       & 4            &       3 &         234928 &       1378 \\
 beider                   & True        & 4            &       3 &         234984 &       1379 \\
 sippschaft               & True        & 4            &       3 &         235048 &       1380 \\
 fort                     & False       & 9            &       3 &         235048 &       1380 \\
 abgekriegt               & True        & 4            &       3 &         235112 &       1381 \\
 benvolio                 & False       & 57           &       3 &         235112 &       1381 \\
 verwundet                & False       & 5            &       3 &         235112 &       1381 \\
 mercutio                 & False       & 70           &       3 &         235112 &       1381 \\
